model_id,experiment_type,domain_config,domain_id,model_type,num_samples,num_parameters,max_steps,run_number,sequence_length,n_layer,n_head,n_embd,epochs,max_lr,task_id,compile,predict,eval_interval,checkpoint_interval,enforce_data_epochs,batch_size,choice_only,best_val_full_loss,best_val_full_loss_step,best_val_choice_loss,best_val_choice_loss_step,best_val_reward_loss,best_val_reward_loss_step
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,35000,539,48,4,2,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7445616722106934,4900,0.2821648418903351,350,0.6233915090560913,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,35000,540,48,4,2,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7445616722106934,4900,0.2821648418903351,350,0.6233915090560913,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,70200,538,48,4,2,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7461946606636047,10530,0.2852707803249359,14742,0.6447291970252991,702
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,37800,543,12,4,2,16,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7585021257400513,35910,0.2478766739368438,378,0.6383779048919678,756
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,37800,544,12,4,2,16,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7585021257400513,35910,0.2478766739368438,378,0.6383779048919678,756
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,75800,541,12,4,2,16,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7586813569068909,73526,0.2868394553661346,758,0.6401286721229553,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,75800,542,12,4,2,16,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7586813569068909,73526,0.2868394553661346,758,0.6401286721229553,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,37800,547,12,4,2,32,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7593091726303101,19278,0.2588446140289306,378,0.6275098919868469,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,37800,548,12,4,2,32,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7593091726303101,19278,0.2588446140289306,378,0.6275098919868469,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,75800,545,12,4,2,32,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7605301141738892,61398,0.2870036959648132,758,0.6554655432701111,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,75800,546,12,4,2,32,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7605301141738892,61398,0.2870036959648132,758,0.6554655432701111,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,37800,551,12,4,2,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.761016845703125,14742,0.2878477275371551,756,0.6349086165428162,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,75800,549,12,4,2,64,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7612423896789551,6822,0.2820904552936554,1516,0.6577426791191101,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,37800,552,12,4,2,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.761016845703125,14742,0.2878477275371551,756,0.6349086165428162,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,75800,550,12,4,2,64,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7612423896789551,6822,0.2820904552936554,1516,0.6577426791191101,758
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,37000,555,24,4,2,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.750519335269928,32930,0.2445379048585891,370,0.6544619202613831,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,37000,556,24,4,2,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.750519335269928,32930,0.2445379048585891,370,0.6544619202613831,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,74000,553,24,4,2,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7504736185073853,68820,0.2878464460372925,740,0.6544661521911621,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,37000,559,24,4,2,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7523859739303589,19610,0.2643184065818786,370,0.6191763877868652,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,74000,554,24,4,2,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7504736185073853,68820,0.2878464460372925,740,0.6544661521911621,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,37000,560,24,4,2,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7523859739303589,19610,0.2643184065818786,370,0.6191763877868652,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,74000,557,24,4,2,32,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7518830299377441,14060,0.2858475744724273,740,0.6561827063560486,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,74000,558,24,4,2,32,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7518830299377441,14060,0.2858475744724273,740,0.6561827063560486,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,37000,563,24,4,2,64,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7536647319793701,2960,0.2725915610790252,370,0.6188912391662598,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,37000,564,24,4,2,64,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7536647319793701,2960,0.2725915610790252,370,0.6188912391662598,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,74000,561,24,4,2,64,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7527836561203003,8880,0.2879115045070648,2220,0.6426657438278198,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,74000,562,24,4,2,64,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7527836561203003,8880,0.2879115045070648,2220,0.6426657438278198,0
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,35000,567,48,4,2,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7435979843139648,32550,0.2632016539573669,350,0.6219325661659241,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,35000,568,48,4,2,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7435979843139648,32550,0.2632016539573669,350,0.6219325661659241,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,35000,571,48,4,2,32,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7464836835861206,7000,0.2568468749523163,350,0.6382628083229065,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,70200,565,48,4,2,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7444390058517456,33696,0.2849036753177643,16146,0.6340400576591492,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,35000,572,48,4,2,32,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7464836835861206,7000,0.2568468749523163,350,0.6382628083229065,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,70200,566,48,4,2,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7444390058517456,33696,0.2849036753177643,16146,0.6340400576591492,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,70200,569,48,4,2,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7457177042961121,25974,0.2844885587692261,6318,0.6433755159378052,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,70200,570,48,4,2,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7457177042961121,25974,0.2844885587692261,6318,0.6433755159378052,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,35000,575,48,4,2,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7445616722106934,4900,0.2821648418903351,350,0.6233915090560913,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,70200,573,48,4,2,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7461946606636047,10530,0.2852707803249359,14742,0.6447291970252991,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,35000,576,48,4,2,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7445616722106934,4900,0.2821648418903351,350,0.6233915090560913,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,70200,574,48,4,2,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7461946606636047,10530,0.2852707803249359,14742,0.6447291970252991,702
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,37800,579,12,4,4,16,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7585797309875488,35910,0.2479724138975143,378,0.6384841799736023,756
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,37800,580,12,4,4,16,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7585797309875488,35910,0.2479724138975143,378,0.6384841799736023,756
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,75800,577,12,4,4,16,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7587454915046692,75042,0.2861922681331634,758,0.6398937702178955,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,37800,584,12,4,4,32,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7591608166694641,22680,0.2587352991104126,378,0.6275180578231812,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,37800,583,12,4,4,32,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7591608166694641,22680,0.2587352991104126,378,0.6275180578231812,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,75800,578,12,4,4,16,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7587454915046692,75042,0.2861922681331634,758,0.6398937702178955,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,75800,581,12,4,4,32,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7607385516166687,65188,0.2854649722576141,758,0.6550027132034302,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,75800,582,12,4,4,32,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7607385516166687,65188,0.2854649722576141,758,0.6550027132034302,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,37800,587,12,4,4,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7612642049789429,13608,0.2874293327331543,756,0.6347262859344482,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,37800,588,12,4,4,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7612642049789429,13608,0.2874293327331543,756,0.6347262859344482,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,75800,585,12,4,4,64,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7612435817718506,6822,0.2817195057868957,1516,0.6573382616043091,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,75800,586,12,4,4,64,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7612435817718506,6822,0.2817195057868957,1516,0.6573382616043091,758
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,37000,591,24,4,4,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7504278421401978,35150,0.2445918768644333,370,0.6544631123542786,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,37000,592,24,4,4,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7504278421401978,35150,0.2445918768644333,370,0.6544631123542786,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,74000,589,24,4,4,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7507108449935913,71040,0.2869882583618164,1480,0.6544674634933472,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,37000,595,24,4,4,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7525363564491272,20350,0.263943463563919,370,0.6191383004188538,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,37000,596,24,4,4,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7525363564491272,20350,0.263943463563919,370,0.6191383004188538,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,74000,593,24,4,4,32,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7531206607818604,19240,0.2865150272846222,740,0.6559492945671082,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,74000,594,24,4,4,32,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7531206607818604,19240,0.2865150272846222,740,0.6559492945671082,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,74000,590,24,4,4,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7507108449935913,71040,0.2869882583618164,1480,0.6544674634933472,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,37000,599,24,4,4,64,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7542374730110168,2960,0.2724983692169189,370,0.6189478635787964,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,74000,597,24,4,4,64,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7529246211051941,8880,0.2859313786029815,1480,0.6427059769630432,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,37000,600,24,4,4,64,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7542374730110168,2960,0.2724983692169189,370,0.6189478635787964,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,74000,598,24,4,4,64,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7529246211051941,8880,0.2859313786029815,1480,0.6427059769630432,0
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,35000,603,48,4,4,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7436879277229309,32550,0.2632044851779938,350,0.6230673789978027,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,35000,604,48,4,4,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7436879277229309,32550,0.2632044851779938,350,0.6230673789978027,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,70200,601,48,4,4,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7444033622741699,65988,0.285823792219162,14040,0.6355386972427368,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,35000,608,48,4,4,32,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7462790608406067,8050,0.2567681968212127,350,0.6382811665534973,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,70200,602,48,4,4,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7444033622741699,65988,0.285823792219162,14040,0.6355386972427368,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,35000,607,48,4,4,32,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7462790608406067,8050,0.2567681968212127,350,0.6382811665534973,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,70200,605,48,4,4,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7466236352920532,11934,0.2857438623905182,7722,0.6426029205322266,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,70200,606,48,4,4,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7466236352920532,11934,0.2857438623905182,7722,0.6426029205322266,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,70200,609,48,4,4,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7463395595550537,8424,0.2851458787918091,8424,0.644723653793335,0
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,35000,611,48,4,4,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7457854151725769,3850,0.2829178869724273,350,0.623358964920044,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,35000,612,48,4,4,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7457854151725769,3850,0.2829178869724273,350,0.623358964920044,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,70200,610,48,4,4,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7463395595550537,8424,0.2851458787918091,8424,0.644723653793335,0
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,37800,615,12,4,4,16,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7585797309875488,35910,0.2479724138975143,378,0.6384841799736023,756
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,37800,616,12,4,4,16,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7585797309875488,35910,0.2479724138975143,378,0.6384841799736023,756
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,75800,613,12,4,4,16,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7587454915046692,75042,0.2861922681331634,758,0.6398937702178955,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,37800,619,12,4,4,32,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7591608166694641,22680,0.2587352991104126,378,0.6275180578231812,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,13408,75800,614,12,4,4,16,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7587454915046692,75042,0.2861922681331634,758,0.6398937702178955,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,37800,620,12,4,4,32,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7591608166694641,22680,0.2587352991104126,378,0.6275180578231812,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,75800,617,12,4,4,32,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7607385516166687,65188,0.2854649722576141,758,0.6550027132034302,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,51392,75800,618,12,4,4,32,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7607385516166687,65188,0.2854649722576141,758,0.6550027132034302,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,37800,623,12,4,4,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7612642049789429,13608,0.2874293327331543,756,0.6347262859344482,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,37800,624,12,4,4,64,400,0.0006,,False,False,378,1000000.0,False,512,False,0.7612642049789429,13608,0.2874293327331543,756,0.6347262859344482,378
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,75800,621,12,4,4,64,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7612435817718506,6822,0.2817195057868957,1516,0.6573382616043091,758
sweep,comparison,domains.ini,shared_A_C,GPT,38M,201088,75800,622,12,4,4,64,400,0.0006,,False,False,758,1000000.0,False,256,False,0.7612435817718506,6822,0.2817195057868957,1516,0.6573382616043091,758
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,37000,627,24,4,4,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7504278421401978,35150,0.2445918768644333,370,0.6544631123542786,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,37000,628,24,4,4,16,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7504278421401978,35150,0.2445918768644333,370,0.6544631123542786,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,74000,625,24,4,4,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7507108449935913,71040,0.2869882583618164,1480,0.6544674634933472,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,13600,74000,626,24,4,4,16,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7507108449935913,71040,0.2869882583618164,1480,0.6544674634933472,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,37000,631,24,4,4,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7525363564491272,20350,0.263943463563919,370,0.6191383004188538,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,37000,632,24,4,4,32,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7525363564491272,20350,0.263943463563919,370,0.6191383004188538,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,74000,629,24,4,4,32,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7531206607818604,19240,0.2865150272846222,740,0.6559492945671082,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,51776,74000,630,24,4,4,32,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7531206607818604,19240,0.2865150272846222,740,0.6559492945671082,740
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,37000,635,24,4,4,64,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7542374730110168,2960,0.2724983692169189,370,0.6189478635787964,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,37000,636,24,4,4,64,400,0.0006,,False,False,370,1000000.0,False,512,False,0.7542374730110168,2960,0.2724983692169189,370,0.6189478635787964,370
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,74000,633,24,4,4,64,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7529246211051941,8880,0.2859313786029815,1480,0.6427059769630432,0
sweep,comparison,domains.ini,shared_A_C,GPT,37M,201856,74000,634,24,4,4,64,400,0.0006,,False,False,740,1000000.0,False,256,False,0.7529246211051941,8880,0.2859313786029815,1480,0.6427059769630432,0
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,35000,639,48,4,4,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7436879277229309,32550,0.2632044851779938,350,0.6230673789978027,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,35000,640,48,4,4,16,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7436879277229309,32550,0.2632044851779938,350,0.6230673789978027,700
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,70200,637,48,4,4,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7444033622741699,65988,0.285823792219162,14040,0.6355386972427368,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,35000,643,48,4,4,32,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7462790608406067,8050,0.2567681968212127,350,0.6382811665534973,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,13984,70200,638,48,4,4,16,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7444033622741699,65988,0.285823792219162,14040,0.6355386972427368,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,70200,641,48,4,4,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7466236352920532,11934,0.2857438623905182,7722,0.6426029205322266,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,52544,70200,642,48,4,4,32,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7466236352920532,11934,0.2857438623905182,7722,0.6426029205322266,702
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,70200,645,48,4,4,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7463395595550537,8424,0.2851458787918091,8424,0.644723653793335,0
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,35000,647,48,4,4,64,400,0.0006,,False,False,350,1000000.0,False,512,False,0.7457854151725769,3850,0.2829178869724273,350,0.623358964920044,350
sweep,comparison,domains.ini,shared_A_C,GPT,35M,203392,70200,646,48,4,4,64,400,0.0006,,False,False,702,1000000.0,False,256,False,0.7463395595550537,8424,0.2851458787918091,8424,0.644723653793335,0
